cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report
123,6688447,"BUSSMAN, PAUL",AL,SENATE,4,PHB PROPERTY LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925146-AL-BUSSMAN-PAUL
124,6982636,"BUTLER, MACK",AL,HOUSE,30,BUTLER ELECTRICAL CONTRACTORS,SPECIAL TRADE CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925148-AL-BUTLER-MACK-N
125,6982636,"BUTLER, MACK",AL,HOUSE,30,BUTLER PROPERTIES,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925148-AL-BUTLER-MACK-N
126,6568575,"CARNS, JIM",AL,HOUSE,48,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3932206-AL-CARNS-JIM
127,21273424,"CHAMBLISS JR, CLYDE",AL,SENATE,30,CHAMBLISS ENGINEERING LLC,CONSTRUCTION SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925151-AL-CHAMBLISS-JR-CLYDE
128,12997494,"CHESTEEN, DONNIE",AL,HOUSE,87,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925155-AL-CHESTEEN-DONNIE
129,16753387,"CLARKE, ADLINE",AL,HOUSE,97,BLACK CLASSICS BOOKS & GIFTS,RETAIL SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925159-AL-CLARKE-ADLINE-CECLINE
130,16753387,"CLARKE, ADLINE",AL,HOUSE,97,MOBILE DEVELOPMENT ENTERPRISES,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925159-AL-CLARKE-ADLINE-CECLINE
131,6568687,"CLOUSE, STEVE",AL,HOUSE,93,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925160-AL-CLOUSE-STEVE
132,6381363,"COLEMAN, LINDA",AL,SENATE,20,CITY OF BIRMINGHAM,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925161-AL-COLEMAN-LINDA
133,12997426,"COLEMAN, MERIKA",AL,HOUSE,57,MILES COLLEGE,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925165-AL-COLEMAN-MERIKA
134,6688205,"COLLINS, TERRI",AL,HOUSE,8,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925169-AL-COLLINS-TERRI
135,21777041,"DANIELS, ANTHONY",AL,HOUSE,53,5045 MEMORIAL PARKWAY NW (?),EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925172-AL-DANIELS-ANTHONY
136,21777041,"DANIELS, ANTHONY",AL,HOUSE,53,DANIELS & GILLESPIE GROUP,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925172-AL-DANIELS-ANTHONY
137,12997514,"DAVIS, RANDY",AL,HOUSE,96,DAPHNE UNITED METHODIST CHURCH,CLERGY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925176-AL-DAVIS-RANDY
138,6381436,"DIAL, GERALD",AL,SENATE,13,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925178-AL-DIAL-GERALD
139,12997397,"DRAKE, DICKIE",AL,HOUSE,45,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925180-AL-DRAKE-DICKIE
140,21857726,"DRUMMOND, BARBARA",AL,HOUSE,103,B-INSPIRED MARKETING AND CONSULTING INC.,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925181-AL-DRUMMOND-BARBARA
141,6372120,"DUNN, PRISCILLA",AL,SENATE,19,JEFFERSON COUNTY COMMISSION,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925183-AL-DUNN-PRISCILLA
142,6483126,"ENGLAND, CHRISTOPHER",AL,HOUSE,70,CITY OF TUSCALOOSA,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925185-AL-ENGLAND-CHRISTOPHER-JOHN
143,12997334,"FARLEY, ALLEN",AL,HOUSE,15,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925187-AL-FARLEY-ALLEN
144,21529724,"FAULKNER, DAVID",AL,HOUSE,46,CHRISTIAN & SMALL LAW FIRM,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925188-AL-FAULKNER-DAVID
145,6583917,"FAUST SR, JOE",AL,HOUSE,94,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925192-AL-FAUST-SR-JOE
146,13011051,"FIGURES, VIVIAN",AL,SENATE,33,FIGURES LEGACY EDUCATION FOUNDATION INC.,NONPROFIT INSTITUTIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925194-AL-FIGURES-VIVIAN-DAVIS
147,13011051,"FIGURES, VIVIAN",AL,SENATE,33,JACKSON STATE UNIVERSITY,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925194-AL-FIGURES-VIVIAN-DAVIS
148,13011051,"FIGURES, VIVIAN",AL,SENATE,33,JSA ENTERPRISES INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925194-AL-FIGURES-VIVIAN-DAVIS
149,12997381,"FINCHER, ROBERT",AL,HOUSE,37,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925197-AL-FINCHER-ROBERT-BOB
150,12410684,"FORD, CRAIG",AL,HOUSE,28,HODGES-FORD INSURANCE AGENCY,INSURANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925200-AL-FORD-CRAIG
151,12410684,"FORD, CRAIG",AL,HOUSE,28,THE NEW MESSENGER NEWSPAPER,PRINTING & PUBLISHING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925200-AL-FORD-CRAIG
152,6505248,"FORTE, BERRY",AL,HOUSE,84,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925203-AL-FORTE-BERRY
153,21530421,"FRIDY, MATT",AL,HOUSE,73,"WALLACE, JORDAN, RATLIFF & BRANDT",LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925206-AL-FRIDY-MATT
154,21466360,"GARRETT, DANNY",AL,HOUSE,44,VULCAN STEEL PRODUCTS,BUILDING MATERIALS & EQUIPMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925208-AL-GARRETT-DANNY
155,6569339,"GASTON, VICTOR",AL,HOUSE,100,DRISCOCK FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925209-AL-GASTON-VICTOR
156,6569339,"GASTON, VICTOR",AL,HOUSE,100,LAND VISIONS,FORESTRY & FOREST PRODUCTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925209-AL-GASTON-VICTOR
157,6505164,"GIVAN, JUANDALYNN",AL,HOUSE,60,ALABAMA EDUCATION ASSOCIATION NETWORK ATTORNEY,PUBLIC SECTOR UNIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925211-AL-GIVAN-JUANDALYNN-LEE-LEE
158,6505164,"GIVAN, JUANDALYNN",AL,HOUSE,60,GIVAN AND ASSOCIATES LLC CONSULTING,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925211-AL-GIVAN-JUANDALYNN-LEE-LEE
159,6615615,"GLOVER, RUSTY",AL,SENATE,34,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925214-AL-GLOVER-RUSTY
160,6583953,"GREER, LYNN",AL,HOUSE,2,BELUE BUTLER GREER LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925217-AL-GREER-LYNN
161,6583953,"GREER, LYNN",AL,HOUSE,2,CONSTRUCTION SERVICES LLC,GENERAL CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925217-AL-GREER-LYNN
162,6583953,"GREER, LYNN",AL,HOUSE,2,ELK RIVER MANAGEMENT LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925217-AL-GREER-LYNN
163,6583953,"GREER, LYNN",AL,HOUSE,2,GREER CONSTRUCTION LLC,GENERAL CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925217-AL-GREER-LYNN
164,6583953,"GREER, LYNN",AL,HOUSE,2,GREER INVESTMENTS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925217-AL-GREER-LYNN
165,6583953,"GREER, LYNN",AL,HOUSE,2,GREER MANAGEMENT LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925217-AL-GREER-LYNN
166,12997488,"GRIMSLEY, DEXTER",AL,HOUSE,85,THERAPEUTIC RESOURCES,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925221-AL-GRIMSLEY-DEXTER
167,6372809,"HALL, LAURA",AL,HOUSE,19,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925224-AL-HALL-LAURA
168,6583967,"HAMMON, MICKY",AL,HOUSE,4,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925226-AL-HAMMON-MICKY
169,21338974,"HANES JR, JAMES",AL,HOUSE,23,"SELF, COMMERCIAL FISHERMAN",COMMERCIAL FISHING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925229-AL-HANES-JR-JAMES-T-TOMMY
170,21319088,"HARBISON, COREY",AL,HOUSE,12,COREY HARBISON LAWNCARE,MISCELLANEOUS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925232-AL-HARBISON-COREY
171,6471828,"HARPER, ALAN",AL,HOUSE,61,THE TEAL GROUP,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925236-AL-HARPER-ALAN
172,6688213,"HENRY, ED",AL,HOUSE,9,LIGHTWIRE SOLUTIONS,COMPUTER EQUIPMENT & SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925240-AL-HENRY-ED
173,6688213,"HENRY, ED",AL,HOUSE,9,MYGENETX MEDICAL LABORATORIES,HEALTH SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925240-AL-HENRY-ED
174,16818825,"HIGHTOWER, WILLIAM",AL,SENATE,35,LITTLE MONKEY TOES,RETAIL SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925241-AL-HIGHTOWER-WILLIAM-CHARLES-BILL
175,16818825,"HIGHTOWER, WILLIAM",AL,SENATE,35,POINT CLEAR LLP,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925241-AL-HIGHTOWER-WILLIAM-CHARLES-BILL
176,16818825,"HIGHTOWER, WILLIAM",AL,SENATE,35,TOWER REALTY,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925241-AL-HIGHTOWER-WILLIAM-CHARLES-BILL
177,16818825,"HIGHTOWER, WILLIAM",AL,SENATE,35,TOWER STRATEGIES,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925241-AL-HIGHTOWER-WILLIAM-CHARLES-BILL
178,16818825,"HIGHTOWER, WILLIAM",AL,SENATE,35,WEE EXCHANGE,RETAIL SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925241-AL-HIGHTOWER-WILLIAM-CHARLES-BILL
179,21529729,"HILL, JIM",AL,HOUSE,50,JIM HILL LAW PC,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925243-AL-HILL-JIM
180,6569724,"HILL, MIKE",AL,HOUSE,41,CENTRAL STATE BANK,COMMERCIAL BANKS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925245-AL-HILL-MIKE
181,6373006,"HOLLEY, JIMMY",AL,SENATE,31,SOUTHEAST PHARMACEUTICALS,PHARMACEUTICALS & HEALTH PRODUCTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925248-AL-HOLLEY-JIMMY-W
182,6381394,"HOLMES, ALVIN",AL,HOUSE,78,COMMON WEALTH CO.,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925250-AL-HOLMES-ALVIN
183,6381394,"HOLMES, ALVIN",AL,HOUSE,78,HOLMES REALTY CO.,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925250-AL-HOLMES-ALVIN
184,18912689,"HOLMES, MIKE",AL,HOUSE,31,HOLMES TREE FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925253-AL-HOLMES-MIKE
185,18912689,"HOLMES, MIKE",AL,HOUSE,31,HORIZON POOL SERVICES INC.,SPECIAL TRADE CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925253-AL-HOLMES-MIKE
186,6688439,"HOLTZCLAW, BILL",AL,SENATE,2,BALDRIDGE TRUST,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925256-AL-HOLTZCLAW-BILL
187,6688439,"HOLTZCLAW, BILL",AL,SENATE,2,CAT LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925256-AL-HOLTZCLAW-BILL
188,6688439,"HOLTZCLAW, BILL",AL,SENATE,2,MLD TRUST,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925256-AL-HOLTZCLAW-BILL
189,12997461,"HOWARD, RALPH",AL,HOUSE,72,HOWARD FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925259-AL-HOWARD-RALPH-A
190,12997475,"HUBBARD, MIKE",AL,HOUSE,79,AUBURN NETWORK INC.,TV & MOVIE PRODUCTION/DISTRIBUTION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925263-AL-HUBBARD-MIKE
191,12997475,"HUBBARD, MIKE",AL,HOUSE,79,CRAFTMASTER PRINTERS INC.,PRINTING & PUBLISHING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925263-AL-HUBBARD-MIKE
192,6373114,"HURST, STEPHEN",AL,HOUSE,35,ATLAS FENCE LLC,SPECIAL TRADE CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925267-AL-HURST-STEPHEN-STEVEN-W
193,6373114,"HURST, STEPHEN",AL,HOUSE,35,HAYNES STREET PAWN & GUN SHOP,PAYDAY/TITLE LOANS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925267-AL-HURST-STEPHEN-STEVEN-W
194,6373114,"HURST, STEPHEN",AL,HOUSE,35,STEVE HURST FIREWORKS,CHEMICAL & RELATED MANUFACTURING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925267-AL-HURST-STEPHEN-STEVEN-W
195,21537002,"INGRAM, REED",AL,HOUSE,75,REED INGRAM MOTORS,AUTOMOTIVE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925269-AL-INGRAM-REED
196,6373145,"JACKSON, THOMAS",AL,HOUSE,68,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925272-AL-JACKSON-THOMAS-E-ACTION
197,12997307,"JOHNSON, KEN",AL,HOUSE,7,GLOBAL SOURCING SERVICES INC.,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925274-AL-JOHNSON-KEN
198,12997307,"JOHNSON, KEN",AL,HOUSE,7,JOHNSON PROPERTIES V LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925274-AL-JOHNSON-KEN
199,12997307,"JOHNSON, KEN",AL,HOUSE,7,TRINITY ADVISOR GROUP INC.,MISCELLANEOUS FINANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925274-AL-JOHNSON-KEN
200,12997307,"JOHNSON, KEN",AL,HOUSE,7,WOODBURY FINANCIAL,MISCELLANEOUS FINANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925274-AL-JOHNSON-KEN
201,12997375,"JOHNSON, RONALD",AL,HOUSE,33,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925279-AL-JOHNSON-RONALD-G
202,6688413,"JONES JR, MIKE",AL,HOUSE,92,"ANDALUSIA, MUNICIPAL JUDGE",CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925282-AL-JONES-JR-MIKE
203,6688413,"JONES JR, MIKE",AL,HOUSE,92,SOUTH ALABAMA LAW (LAW OFFICE OF MIKE JONES),LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925282-AL-JONES-JR-MIKE
204,6373393,"KNIGHT, JOHN",AL,HOUSE,77,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925285-AL-KNIGHT-JOHN
205,21777109,"LAWRENCE, KELVIN",AL,HOUSE,69,KELVIN DEVELOPING COMPANY,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925288-AL-LAWRENCE-KELVIN-J
206,12997354,"LEDBETTER, NATHANIEL",AL,HOUSE,24,LEDBETTER PROPERTIES,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925290-AL-LEDBETTER-NATHANIEL
207,12997354,"LEDBETTER, NATHANIEL",AL,HOUSE,24,MOUNTAIN VALLEY NEWS,PRINTING & PUBLISHING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925290-AL-LEDBETTER-NATHANIEL
208,6697040,"LEE, PAUL",AL,HOUSE,86,BBVA COMPASS,COMMERCIAL BANKS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925293-AL-LEE-PAUL
209,6697040,"LEE, PAUL",AL,HOUSE,86,WIREGRASSS REHABILITATION CENTER,HEALTH SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925293-AL-LEE-PAUL
210,6373626,"LINDSEY, RICHARD",AL,HOUSE,39,CHEROKEE GIN AND COTTON CO.,AGRICULTURAL SERVICES & PRODUCTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925296-AL-LINDSEY-RICHARD-J
211,6373626,"LINDSEY, RICHARD",AL,HOUSE,39,COOSA RIVER LAND CO.,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925296-AL-LINDSEY-RICHARD-J
212,6373626,"LINDSEY, RICHARD",AL,HOUSE,39,FIRST SOUTHERN STATE BANK,COMMERCIAL BANKS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925296-AL-LINDSEY-RICHARD-J
213,6373626,"LINDSEY, RICHARD",AL,HOUSE,39,LINDSEY BROS. INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925296-AL-LINDSEY-RICHARD-J
214,6373626,"LINDSEY, RICHARD",AL,HOUSE,39,MORTON BEND FARMS LLC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925296-AL-LINDSEY-RICHARD-J
215,6373626,"LINDSEY, RICHARD",AL,HOUSE,39,OSCEOLA FARM LLC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925296-AL-LINDSEY-RICHARD-J
216,21273364,"LIVINGSTON, STEVE",AL,SENATE,8,FNB BANK,COMMERCIAL BANKS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925299-AL-LIVINGSTON-STEVE
217,21273364,"LIVINGSTON, STEVE",AL,SENATE,8,THE FUEL CENTER,OIL & GAS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925299-AL-LIVINGSTON-STEVE
218,13011026,"MARSH, DEL",AL,SENATE,12,INDUSTRIAL PLATING COMPANY,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925302-AL-MARSH-DEL
219,13011026,"MARSH, DEL",AL,SENATE,12,WELLS FARGO,COMMERCIAL BANKS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925302-AL-MARSH-DEL
220,13011026,"MARSH, DEL",AL,SENATE,12,WENCOR,AIR TRANSPORT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925302-AL-MARSH-DEL
221,12997390,"MARTIN, JAMES",AL,HOUSE,42,MARTIN FUNERAL HOME INC.,MISCELLANEOUS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925305-AL-MARTIN-JAMES-M-JIMMY
222,12997458,"MCCAMPBELL, ARTIS",AL,HOUSE,71,STATE FARM AGENCY,INSURANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925308-AL-MCCAMPBELL-ARTIS-A-J
223,6373924,"MCCLAMMY, THAD",AL,HOUSE,76,CAPITAL REALTY,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925312-AL-MCCLAMMY-THAD
224,21273378,"MCCLENDON, JIM",AL,SENATE,11,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925314-AL-MCCLENDON-JIM
225,6668522,"MCCUTCHEON, MAC",AL,HOUSE,25,PRACTICAL APPROACH CONSULTING LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925317-AL-MCCUTCHEON-MAC
226,12997509,"MCMILLAN, STEVE",AL,HOUSE,95,JASON WILL REAL ESTATE,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925321-AL-MCMILLAN-STEVE
227,12997509,"MCMILLAN, STEVE",AL,HOUSE,95,MCMILLAN & ASSOC.,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925321-AL-MCMILLAN-STEVE
228,12997509,"MCMILLAN, STEVE",AL,HOUSE,95,MCMILLAN & MCMILLAN,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925321-AL-MCMILLAN-STEVE
229,12997509,"MCMILLAN, STEVE",AL,HOUSE,95,MCMILLAN BROS. LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925321-AL-MCMILLAN-STEVE
230,12997509,"MCMILLAN, STEVE",AL,HOUSE,95,U-STOR-IT,MISCELLANEOUS BUSINESS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925321-AL-MCMILLAN-STEVE
231,21273345,"MELSON, TIM",AL,SENATE,1,SHOALS MEDICAL TRIALS,HOSPITALS & NURSING HOMES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925324-AL-MELSON-TIM
232,12997452,"MELTON, DARRIO",AL,HOUSE,67,MODERE,RETAIL SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925326-AL-MELTON-DARRIO
233,6381384,"MILLICAN, MIKE",AL,HOUSE,17,DMJ MANAGEMENT LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925327-AL-MILLICAN-MIKE
234,6381384,"MILLICAN, MIKE",AL,HOUSE,17,DMJ PROPERTIES LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925327-AL-MILLICAN-MIKE
235,6381384,"MILLICAN, MIKE",AL,HOUSE,17,JDM MANAGEMENT LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925327-AL-MILLICAN-MIKE
236,6381384,"MILLICAN, MIKE",AL,HOUSE,17,JDM PROPERTIES LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925327-AL-MILLICAN-MIKE
237,21455718,"MOONEY, ARNOLD",AL,HOUSE,43,AMPLE ENERGY,OIL & GAS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925329-AL-MOONEY-ARNOLD
238,21455718,"MOONEY, ARNOLD",AL,HOUSE,43,SOUTHEAST COMMERICAL PROPERTIES LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925329-AL-MOONEY-ARNOLD
239,12997504,"MOORE, BARRY",AL,HOUSE,91,BMI (BARRY MOORE INDUSTRIES),WASTE MANAGEMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925332-AL-MOORE-BARRY
240,6381355,"MOORE, MARY",AL,HOUSE,59,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925333-AL-MOORE-MARY
241,6973765,"MORROW, JOHNNY",AL,HOUSE,18,PEACHTREE HOTEL GROUP,LODGING & TOURISM,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925338-AL-MORROW-JOHNNY-MACK
242,6973765,"MORROW, JOHNNY",AL,HOUSE,18,STONEHILL STRATEGY GROUP,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925338-AL-MORROW-JOHNNY-MACK
243,6973765,"MORROW, JOHNNY",AL,HOUSE,18,SWAMP JOHNS,FOOD & BEVERAGE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3925338-AL-MORROW-JOHNNY-MACK
